 app expId TDT AFT flow t_start t_end KB critical
0 com.ubercab 1 25.73 27.71 www.paypalobjects.com:40867 0.0 1.857 30.911 False
1 com.ubercab 1 25.73 27.71 api.braintreegateway.com:57404 0.028891 0.383891 0.0 True
2 com.ubercab 1 25.73 27.71 cn-geo1.uber.com:42188 1.343613 1.736613 0.0 True
3 com.ubercab 1 25.73 27.71 api.braintreegateway.com:57404 1.7370999999999999 1.9790999999999999 1.758 True
4 com.ubercab 1 25.73 27.71 clients4.google.com:56622 1.830881 2.198881 0.0 False
5 com.ubercab 1 25.73 27.71 cn-geo1.uber.com:42188 2.3685169999999998 2.779517 1.242 True
6 com.ubercab 1 25.73 27.71 cn-geo1.uber.com:41416 2.607436 3.946436 4.368 True
7 com.ubercab 1 25.73 27.71 clients4.google.com:56622 2.616834 2.796834 1.169 False
8 com.ubercab 1 25.73 27.71 clients4.google.com:33703 2.883393 3.1793929999999997 0.0 False
9 com.ubercab 1 25.73 27.71 android.clients.google.com:43740 3.106843 3.246843 0.0 False
10 com.ubercab 1 25.73 27.71 clients4.google.com:33703 3.5854179999999998 3.6114179999999996 0.88 False
11 com.ubercab 1 25.73 27.71 android.clients.google.com:43740 3.606625 3.753625 1.533 False
12 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 3.674896 3.769896 0.0 True
13 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 3.682745 3.771745 0.0 True
14 com.ubercab 1 25.73 27.71 clients4.google.com:33703 4.043028 4.286028 4.074 False
15 com.ubercab 1 25.73 27.71 android.clients.google.com:43740 4.257036 4.502036 0.856 False
16 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:45785 4.589214 4.692214 0.0 True
17 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 4.622972 5.114972 5.176 True
18 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 4.833036 4.9010359999999995 1.712 True
19 com.ubercab 1 25.73 27.71 clients4.google.com:33703 4.952848 12.334848000000001 169.451 False
20 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:45785 5.058339 5.5673390000000005 2.021 True
21 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 5.167047 5.240047000000001 0.07 True
22 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 5.739208 5.863207999999999 6.909 True
23 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 5.902488 5.902488 0.224 True
24 com.ubercab 1 25.73 27.71 d1w2poirtb3as9.cloudfront.net:38846 6.399486 6.930485999999999 5.097 True
25 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 7.105447 7.692447 7.541 True
26 com.ubercab 1 25.73 27.71 d1a3f4spazzrp4.cloudfront.net...g_x_2d.png 7.338639 10.992639 5.056 False
27 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 7.737906 7.737906 1.226 True
28 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 8.122433 8.140433 0.452 True
29 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 8.501307 9.105307 11.116 True
30 com.ubercab 1 25.73 27.71 www.google.com:40098 9.723171 10.493171 0.0 False
31 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:35802 10.22286 10.27186 0.452 True
32 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 11.686415 12.773415 21.26 True
33 com.ubercab 1 25.73 27.71 clients4.google.com:43044 12.805389 13.171389 2.564 False
34 com.ubercab 1 25.73 27.71 clients4.google.com:49221 12.808025 12.963025 0.952 False
35 com.ubercab 1 25.73 27.71 clients4.google.com:33703 12.83327 12.83327 0.874 False
36 com.ubercab 1 25.73 27.71 clients4.google.com:38686 12.874775 12.993775 0.915 False
37 com.ubercab 1 25.73 27.71 clients4.google.com:38686 13.443855 13.705855 3.293 False
38 com.ubercab 1 25.73 27.71 clients4.google.com:43044 13.515882 13.742882 3.285 False
39 com.ubercab 1 25.73 27.71 clients4.google.com:33703 13.535 13.593 1.603 False
40 com.ubercab 1 25.73 27.71 www.google.com:40098 13.80341 13.897409999999999 1.153 False
41 com.ubercab 1 25.73 27.71 clients4.google.com:33703 13.897694 13.947694 2.365 False
42 com.ubercab 1 25.73 27.71 clients4.google.com:38686 13.989972999999999 14.043973 4.742 False
43 com.ubercab 1 25.73 27.71 clients4.google.com:43044 14.083478 14.083478 0.733 False
44 com.ubercab 1 25.73 27.71 clients4.google.com:33703 14.207081 14.207081 1.504 False
45 com.ubercab 1 25.73 27.71 csi.gstatic.com:41730 14.263705999999999 14.645705999999999 0.758 True
46 com.ubercab 1 25.73 27.71 clients4.google.com:38686 14.727795 25.958795000000002 253.912 False
47 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 15.047417 15.047417 2.18 True
48 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 15.45072 15.452720000000001 0.224 True
49 com.ubercab 1 25.73 27.71 clients4.google.com:43044 15.512167999999999 15.758168 1.718 False
50 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 16.671872 16.671872 1.297 True
51 com.ubercab 1 25.73 27.71 cn-sjc1.uber.com:53620 16.931994 17.212994 5.765 True
