 app expId TDT AFT flow t_start t_end KB critical
0 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 0.0 0.485 7.285 True
1 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:49161 0.000524 0.251524 0.056 True
2 com.google.android.apps.maps 1 16.408 10.273 android.clients.google.com:53337 1.373921 1.8489209999999998 10.31 False
3 com.google.android.apps.maps 1 16.408 10.273 android.clients.google.com:49162 1.3748179999999999 1.7058179999999998 0.056 False
4 com.google.android.apps.maps 1 16.408 10.273 android.clients.google.com:53337 2.6766389999999998 4.100638999999999 24.397 False
5 com.google.android.apps.maps 1 16.408 10.273 android.clients.google.com:47289 2.742512 3.190512 1.515 False
6 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39316 3.412869 3.833869 20.525 True
7 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39317 3.413214 3.661214 0.056 True
8 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39318 3.41376 3.7097599999999997 0.056 True
9 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39319 3.416325 3.691325 0.056 True
10 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39320 3.416808 3.661808 0.056 True
11 com.google.android.apps.maps 1 16.408 10.273 lh3.googleusercontent.com:39321 3.43473 3.68673 0.056 True
12 com.google.android.apps.maps 1 16.408 10.273 lh4.googleusercontent.com:49438 3.449353 3.772353 9.061 True
13 com.google.android.apps.maps 1 16.408 10.273 lh6.googleusercontent.com:39430 3.460208 3.7282080000000004 0.056 True
14 com.google.android.apps.maps 1 16.408 10.273 lh6.googleusercontent.com:39431 3.463087 3.8830869999999997 66.275 True
15 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:47336 5.040985 5.5609850000000005 1.656 False
16 com.google.android.apps.maps 1 16.408 10.273 www.google.com:37355 5.465836 5.879836 3.243 True
17 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 5.521554 5.842554 90.801 True
18 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:47336 5.856636 6.467636 6.083 False
19 com.google.android.apps.maps 1 16.408 10.273 android.clients.google.com:53337 6.086027 6.344027 41.23 False
20 com.google.android.apps.maps 1 16.408 10.273 ssl.gstatic.com:36432 6.20529 6.49229 1.739 False
21 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 6.40299 7.24399 147.771 True
22 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:35921 6.633009 6.947009 4.391 False
23 com.google.android.apps.maps 1 16.408 10.273 www.google.com:45508 6.873457 7.695457 52.666 True
24 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 7.671209 8.666209 80.878 True
25 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:52100 8.627741 8.964741 2.605 False
26 com.google.android.apps.maps 1 16.408 10.273 play.googleapis.com:43574 9.362025 9.452024999999999 0.0 False
27 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 9.48485 9.72885 4.379 True
28 com.google.android.apps.maps 1 16.408 10.273 play.googleapis.com:32824 10.265542 10.399542 0.0 False
29 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:51531 10.375693 11.042693 1.616 False
30 com.google.android.apps.maps 1 16.408 10.273 play.googleapis.com:32824 10.814723 10.888723 1.937 False
31 com.google.android.apps.maps 1 16.408 10.273 clients4.google.com:42425 11.270029 12.847029 307.536 True
32 com.google.android.apps.maps 1 16.408 10.273 www.googleapis.com:51531 11.513318 11.682318 1.754 False
33 com.google.android.apps.maps 1 16.408 10.273 play.googleapis.com:43574 11.665847 12.072847 6.508 False
34 com.google.android.apps.maps 1 16.408 10.273 www.googleadservices.com:56903 11.842685 12.083685 0.0 False
